,index,community_full,value,label,community,graph,color,marker
2476,right lingual,latpar_shap_4,0,lat-par,4,SHAP-derived graph,#814B91,o
2477,right lingual,latpar_gt_4,0,lat-par,4,SUVR-derived graph,#814B91,^
2478,right lingual,latpar_shap_5,0,lat-par,5,SHAP-derived graph,#71B8B4,o
2479,right lingual,latpar_gt_5,0,lat-par,5,SUVR-derived graph,#71B8B4,^
2480,right lingual,lattemp_shap_1,1,lat-temp,1,SHAP-derived graph,#C25954,o
2481,right lingual,lattemp_gt_1,0,lat-temp,1,SUVR-derived graph,#C25954,^
2482,right lingual,lattemp_shap_2,0,lat-temp,2,SHAP-derived graph,#939ABE,o
2483,right lingual,lattemp_gt_2,1,lat-temp,2,SUVR-derived graph,#939ABE,^
2484,right lingual,lattemp_shap_3,0,lat-temp,3,SHAP-derived graph,#D97F31,o
2485,right lingual,lattemp_gt_3,0,lat-temp,3,SUVR-derived graph,#D97F31,^
2486,right lingual,lattemp_shap_4,0,lat-temp,4,SHAP-derived graph,#814B91,o
2487,right lingual,lattemp_gt_4,0,lat-temp,4,SUVR-derived graph,#814B91,^
2488,right lingual,lattemp_shap_5,0,lat-temp,5,SHAP-derived graph,#71B8B4,o
2489,right lingual,lattemp_gt_5,0,lat-temp,5,SUVR-derived graph,#71B8B4,^
2490,right lingual,medpar_shap_1,0,med-par,1,SHAP-derived graph,#C25954,o
2491,right lingual,medpar_gt_1,1,med-par,1,SUVR-derived graph,#C25954,^
2492,right lingual,medpar_shap_2,1,med-par,2,SHAP-derived graph,#939ABE,o
2493,right lingual,medpar_gt_2,0,med-par,2,SUVR-derived graph,#939ABE,^
2494,right lingual,medpar_shap_3,0,med-par,3,SHAP-derived graph,#D97F31,o
2495,right lingual,medpar_gt_3,0,med-par,3,SUVR-derived graph,#D97F31,^
2496,right lingual,medpar_shap_4,0,med-par,4,SHAP-derived graph,#814B91,o
2497,right lingual,medpar_gt_4,0,med-par,4,SUVR-derived graph,#814B91,^
2498,right lingual,medpar_shap_5,0,med-par,5,SHAP-derived graph,#71B8B4,o
2499,right lingual,medpar_gt_5,0,med-par,5,SUVR-derived graph,#71B8B4,^
2500,right lingual,medtemp_shap_1,1,med-temp,1,SHAP-derived graph,#C25954,o
2501,right lingual,medtemp_gt_1,0,med-temp,1,SUVR-derived graph,#C25954,^
2502,right lingual,medtemp_shap_2,0,med-temp,2,SHAP-derived graph,#939ABE,o
2503,right lingual,medtemp_gt_2,0,med-temp,2,SUVR-derived graph,#939ABE,^
2504,right lingual,medtemp_shap_3,0,med-temp,3,SHAP-derived graph,#D97F31,o
2505,right lingual,medtemp_gt_3,0,med-temp,3,SUVR-derived graph,#D97F31,^
2506,right lingual,medtemp_shap_4,0,med-temp,4,SHAP-derived graph,#814B91,o
2507,right lingual,medtemp_gt_4,1,med-temp,4,SUVR-derived graph,#814B91,^
2508,right lingual,medtemp_shap_5,0,med-temp,5,SHAP-derived graph,#71B8B4,o
2509,right lingual,medtemp_gt_5,0,med-temp,5,SUVR-derived graph,#71B8B4,^
2510,right lingual,occ_shap_1,1,occipital,1,SHAP-derived graph,#C25954,o
2511,right lingual,occ_gt_1,0,occipital,1,SUVR-derived graph,#C25954,^
2512,right lingual,occ_shap_2,0,occipital,2,SHAP-derived graph,#939ABE,o
2513,right lingual,occ_gt_2,0,occipital,2,SUVR-derived graph,#939ABE,^
2514,right lingual,occ_shap_3,0,occipital,3,SHAP-derived graph,#D97F31,o
2515,right lingual,occ_gt_3,0,occipital,3,SUVR-derived graph,#D97F31,^
2516,right lingual,occ_shap_4,0,occipital,4,SHAP-derived graph,#814B91,o
2517,right lingual,occ_gt_4,1,occipital,4,SUVR-derived graph,#814B91,^
2518,right lingual,occ_shap_5,0,occipital,5,SHAP-derived graph,#71B8B4,o
2519,right lingual,occ_gt_5,0,occipital,5,SUVR-derived graph,#71B8B4,^
2520,right medial orbitofrontal,front_shap_1,1,frontal,1,SHAP-derived graph,#C25954,o
2521,right medial orbitofrontal,front_gt_1,0,frontal,1,SUVR-derived graph,#C25954,^
2522,right medial orbitofrontal,front_shap_2,0,frontal,2,SHAP-derived graph,#939ABE,o
2523,right medial orbitofrontal,front_gt_2,0,frontal,2,SUVR-derived graph,#939ABE,^
2524,right medial orbitofrontal,front_shap_3,0,frontal,3,SHAP-derived graph,#D97F31,o
2525,right medial orbitofrontal,front_gt_3,0,frontal,3,SUVR-derived graph,#D97F31,^
2526,right medial orbitofrontal,front_shap_4,0,frontal,4,SHAP-derived graph,#814B91,o
2527,right medial orbitofrontal,front_gt_4,1,frontal,4,SUVR-derived graph,#814B91,^
2528,right medial orbitofrontal,front_shap_5,0,frontal,5,SHAP-derived graph,#71B8B4,o
2529,right medial orbitofrontal,front_gt_5,0,frontal,5,SUVR-derived graph,#71B8B4,^
2530,right medial orbitofrontal,latpar_shap_1,1,lat-par,1,SHAP-derived graph,#C25954,o
2531,right medial orbitofrontal,latpar_gt_1,0,lat-par,1,SUVR-derived graph,#C25954,^
2532,right medial orbitofrontal,latpar_shap_2,0,lat-par,2,SHAP-derived graph,#939ABE,o
2533,right medial orbitofrontal,latpar_gt_2,0,lat-par,2,SUVR-derived graph,#939ABE,^
2534,right medial orbitofrontal,latpar_shap_3,0,lat-par,3,SHAP-derived graph,#D97F31,o
2535,right medial orbitofrontal,latpar_gt_3,0,lat-par,3,SUVR-derived graph,#D97F31,^
2536,right medial orbitofrontal,latpar_shap_4,0,lat-par,4,SHAP-derived graph,#814B91,o
2537,right medial orbitofrontal,latpar_gt_4,0,lat-par,4,SUVR-derived graph,#814B91,^
2538,right medial orbitofrontal,latpar_shap_5,0,lat-par,5,SHAP-derived graph,#71B8B4,o
2539,right medial orbitofrontal,latpar_gt_5,1,lat-par,5,SUVR-derived graph,#71B8B4,^
2540,right medial orbitofrontal,lattemp_shap_1,0,lat-temp,1,SHAP-derived graph,#C25954,o
2541,right medial orbitofrontal,lattemp_gt_1,0,lat-temp,1,SUVR-derived graph,#C25954,^
2542,right medial orbitofrontal,lattemp_shap_2,0,lat-temp,2,SHAP-derived graph,#939ABE,o
2543,right medial orbitofrontal,lattemp_gt_2,0,lat-temp,2,SUVR-derived graph,#939ABE,^
2544,right medial orbitofrontal,lattemp_shap_3,0,lat-temp,3,SHAP-derived graph,#D97F31,o
2545,right medial orbitofrontal,lattemp_gt_3,0,lat-temp,3,SUVR-derived graph,#D97F31,^
2546,right medial orbitofrontal,lattemp_shap_4,1,lat-temp,4,SHAP-derived graph,#814B91,o
2547,right medial orbitofrontal,lattemp_gt_4,1,lat-temp,4,SUVR-derived graph,#814B91,^
2548,right medial orbitofrontal,lattemp_shap_5,0,lat-temp,5,SHAP-derived graph,#71B8B4,o
2549,right medial orbitofrontal,lattemp_gt_5,0,lat-temp,5,SUVR-derived graph,#71B8B4,^
2550,right medial orbitofrontal,medpar_shap_1,0,med-par,1,SHAP-derived graph,#C25954,o
2551,right medial orbitofrontal,medpar_gt_1,0,med-par,1,SUVR-derived graph,#C25954,^
2552,right medial orbitofrontal,medpar_shap_2,1,med-par,2,SHAP-derived graph,#939ABE,o
2553,right medial orbitofrontal,medpar_gt_2,0,med-par,2,SUVR-derived graph,#939ABE,^
2554,right medial orbitofrontal,medpar_shap_3,0,med-par,3,SHAP-derived graph,#D97F31,o
2555,right medial orbitofrontal,medpar_gt_3,1,med-par,3,SUVR-derived graph,#D97F31,^
2556,right medial orbitofrontal,medpar_shap_4,0,med-par,4,SHAP-derived graph,#814B91,o
2557,right medial orbitofrontal,medpar_gt_4,0,med-par,4,SUVR-derived graph,#814B91,^
2558,right medial orbitofrontal,medpar_shap_5,0,med-par,5,SHAP-derived graph,#71B8B4,o
2559,right medial orbitofrontal,medpar_gt_5,0,med-par,5,SUVR-derived graph,#71B8B4,^
2560,right medial orbitofrontal,medtemp_shap_1,1,med-temp,1,SHAP-derived graph,#C25954,o
2561,right medial orbitofrontal,medtemp_gt_1,1,med-temp,1,SUVR-derived graph,#C25954,^
2562,right medial orbitofrontal,medtemp_shap_2,0,med-temp,2,SHAP-derived graph,#939ABE,o
2563,right medial orbitofrontal,medtemp_gt_2,0,med-temp,2,SUVR-derived graph,#939ABE,^
2564,right medial orbitofrontal,medtemp_shap_3,0,med-temp,3,SHAP-derived graph,#D97F31,o
2565,right medial orbitofrontal,medtemp_gt_3,0,med-temp,3,SUVR-derived graph,#D97F31,^
2566,right medial orbitofrontal,medtemp_shap_4,0,med-temp,4,SHAP-derived graph,#814B91,o
2567,right medial orbitofrontal,medtemp_gt_4,0,med-temp,4,SUVR-derived graph,#814B91,^
2568,right medial orbitofrontal,medtemp_shap_5,0,med-temp,5,SHAP-derived graph,#71B8B4,o
2569,right medial orbitofrontal,medtemp_gt_5,0,med-temp,5,SUVR-derived graph,#71B8B4,^
2570,right medial orbitofrontal,occ_shap_1,1,occipital,1,SHAP-derived graph,#C25954,o
2571,right medial orbitofrontal,occ_gt_1,0,occipital,1,SUVR-derived graph,#C25954,^
2572,right medial orbitofrontal,occ_shap_2,0,occipital,2,SHAP-derived graph,#939ABE,o
2573,right medial orbitofrontal,occ_gt_2,1,occipital,2,SUVR-derived graph,#939ABE,^
2574,right medial orbitofrontal,occ_shap_3,0,occipital,3,SHAP-derived graph,#D97F31,o
2575,right medial orbitofrontal,occ_gt_3,0,occipital,3,SUVR-derived graph,#D97F31,^
2576,right medial orbitofrontal,occ_shap_4,0,occipital,4,SHAP-derived graph,#814B91,o
2577,right medial orbitofrontal,occ_gt_4,0,occipital,4,SUVR-derived graph,#814B91,^
2578,right medial orbitofrontal,occ_shap_5,0,occipital,5,SHAP-derived graph,#71B8B4,o
2579,right medial orbitofrontal,occ_gt_5,0,occipital,5,SUVR-derived graph,#71B8B4,^
2580,right middle temporal,front_shap_1,1,frontal,1,SHAP-derived graph,#C25954,o
2581,right middle temporal,front_gt_1,0,frontal,1,SUVR-derived graph,#C25954,^
2582,right middle temporal,front_shap_2,0,frontal,2,SHAP-derived graph,#939ABE,o
2583,right middle temporal,front_gt_2,1,frontal,2,SUVR-derived graph,#939ABE,^
2584,right middle temporal,front_shap_3,0,frontal,3,SHAP-derived graph,#D97F31,o
2585,right middle temporal,front_gt_3,0,frontal,3,SUVR-derived graph,#D97F31,^
2586,right middle temporal,front_shap_4,0,frontal,4,SHAP-derived graph,#814B91,o
2587,right middle temporal,front_gt_4,0,frontal,4,SUVR-derived graph,#814B91,^
2588,right middle temporal,front_shap_5,0,frontal,5,SHAP-derived graph,#71B8B4,o
2589,right middle temporal,front_gt_5,0,frontal,5,SUVR-derived graph,#71B8B4,^
2590,right middle temporal,latpar_shap_1,1,lat-par,1,SHAP-derived graph,#C25954,o
2591,right middle temporal,latpar_gt_1,1,lat-par,1,SUVR-derived graph,#C25954,^
2592,right middle temporal,latpar_shap_2,0,lat-par,2,SHAP-derived graph,#939ABE,o
2593,right middle temporal,latpar_gt_2,0,lat-par,2,SUVR-derived graph,#939ABE,^
2594,right middle temporal,latpar_shap_3,0,lat-par,3,SHAP-derived graph,#D97F31,o
2595,right middle temporal,latpar_gt_3,0,lat-par,3,SUVR-derived graph,#D97F31,^
2596,right middle temporal,latpar_shap_4,0,lat-par,4,SHAP-derived graph,#814B91,o
2597,right middle temporal,latpar_gt_4,0,lat-par,4,SUVR-derived graph,#814B91,^
2598,right middle temporal,latpar_shap_5,0,lat-par,5,SHAP-derived graph,#71B8B4,o
2599,right middle temporal,latpar_gt_5,0,lat-par,5,SUVR-derived graph,#71B8B4,^
2600,right middle temporal,lattemp_shap_1,0,lat-temp,1,SHAP-derived graph,#C25954,o
2601,right middle temporal,lattemp_gt_1,1,lat-temp,1,SUVR-derived graph,#C25954,^
2602,right middle temporal,lattemp_shap_2,0,lat-temp,2,SHAP-derived graph,#939ABE,o
2603,right middle temporal,lattemp_gt_2,0,lat-temp,2,SUVR-derived graph,#939ABE,^
2604,right middle temporal,lattemp_shap_3,0,lat-temp,3,SHAP-derived graph,#D97F31,o
2605,right middle temporal,lattemp_gt_3,0,lat-temp,3,SUVR-derived graph,#D97F31,^
2606,right middle temporal,lattemp_shap_4,1,lat-temp,4,SHAP-derived graph,#814B91,o
2607,right middle temporal,lattemp_gt_4,0,lat-temp,4,SUVR-derived graph,#814B91,^
2608,right middle temporal,lattemp_shap_5,0,lat-temp,5,SHAP-derived graph,#71B8B4,o
2609,right middle temporal,lattemp_gt_5,0,lat-temp,5,SUVR-derived graph,#71B8B4,^
2610,right middle temporal,medpar_shap_1,0,med-par,1,SHAP-derived graph,#C25954,o
2611,right middle temporal,medpar_gt_1,0,med-par,1,SUVR-derived graph,#C25954,^
2612,right middle temporal,medpar_shap_2,0,med-par,2,SHAP-derived graph,#939ABE,o
2613,right middle temporal,medpar_gt_2,0,med-par,2,SUVR-derived graph,#939ABE,^
2614,right middle temporal,medpar_shap_3,0,med-par,3,SHAP-derived graph,#D97F31,o
2615,right middle temporal,medpar_gt_3,0,med-par,3,SUVR-derived graph,#D97F31,^
2616,right middle temporal,medpar_shap_4,1,med-par,4,SHAP-derived graph,#814B91,o
2617,right middle temporal,medpar_gt_4,1,med-par,4,SUVR-derived graph,#814B91,^
2618,right middle temporal,medpar_shap_5,0,med-par,5,SHAP-derived graph,#71B8B4,o
2619,right middle temporal,medpar_gt_5,0,med-par,5,SUVR-derived graph,#71B8B4,^
2620,right middle temporal,medtemp_shap_1,1,med-temp,1,SHAP-derived graph,#C25954,o
2621,right middle temporal,medtemp_gt_1,0,med-temp,1,SUVR-derived graph,#C25954,^
2622,right middle temporal,medtemp_shap_2,0,med-temp,2,SHAP-derived graph,#939ABE,o
2623,right middle temporal,medtemp_gt_2,0,med-temp,2,SUVR-derived graph,#939ABE,^
2624,right middle temporal,medtemp_shap_3,0,med-temp,3,SHAP-derived graph,#D97F31,o
2625,right middle temporal,medtemp_gt_3,1,med-temp,3,SUVR-derived graph,#D97F31,^
2626,right middle temporal,medtemp_shap_4,0,med-temp,4,SHAP-derived graph,#814B91,o
2627,right middle temporal,medtemp_gt_4,0,med-temp,4,SUVR-derived graph,#814B91,^
2628,right middle temporal,medtemp_shap_5,0,med-temp,5,SHAP-derived graph,#71B8B4,o
2629,right middle temporal,medtemp_gt_5,0,med-temp,5,SUVR-derived graph,#71B8B4,^
2630,right middle temporal,occ_shap_1,0,occipital,1,SHAP-derived graph,#C25954,o
2631,right middle temporal,occ_gt_1,0,occipital,1,SUVR-derived graph,#C25954,^
2632,right middle temporal,occ_shap_2,1,occipital,2,SHAP-derived graph,#939ABE,o
2633,right middle temporal,occ_gt_2,0,occipital,2,SUVR-derived graph,#939ABE,^
2634,right middle temporal,occ_shap_3,0,occipital,3,SHAP-derived graph,#D97F31,o
2635,right middle temporal,occ_gt_3,1,occipital,3,SUVR-derived graph,#D97F31,^
2636,right middle temporal,occ_shap_4,0,occipital,4,SHAP-derived graph,#814B91,o
2637,right middle temporal,occ_gt_4,0,occipital,4,SUVR-derived graph,#814B91,^
2638,right middle temporal,occ_shap_5,0,occipital,5,SHAP-derived graph,#71B8B4,o
2639,right middle temporal,occ_gt_5,0,occipital,5,SUVR-derived graph,#71B8B4,^
2640,right parahippocampal,front_shap_1,0,frontal,1,SHAP-derived graph,#C25954,o
2641,right parahippocampal,front_gt_1,0,frontal,1,SUVR-derived graph,#C25954,^
2642,right parahippocampal,front_shap_2,1,frontal,2,SHAP-derived graph,#939ABE,o
2643,right parahippocampal,front_gt_2,1,frontal,2,SUVR-derived graph,#939ABE,^
2644,right parahippocampal,front_shap_3,0,frontal,3,SHAP-derived graph,#D97F31,o
2645,right parahippocampal,front_gt_3,0,frontal,3,SUVR-derived graph,#D97F31,^
2646,right parahippocampal,front_shap_4,0,frontal,4,SHAP-derived graph,#814B91,o
2647,right parahippocampal,front_gt_4,0,frontal,4,SUVR-derived graph,#814B91,^
2648,right parahippocampal,front_shap_5,0,frontal,5,SHAP-derived graph,#71B8B4,o
2649,right parahippocampal,front_gt_5,0,frontal,5,SUVR-derived graph,#71B8B4,^
2650,right parahippocampal,latpar_shap_1,0,lat-par,1,SHAP-derived graph,#C25954,o
2651,right parahippocampal,latpar_gt_1,1,lat-par,1,SUVR-derived graph,#C25954,^
2652,right parahippocampal,latpar_shap_2,0,lat-par,2,SHAP-derived graph,#939ABE,o
2653,right parahippocampal,latpar_gt_2,0,lat-par,2,SUVR-derived graph,#939ABE,^
2654,right parahippocampal,latpar_shap_3,0,lat-par,3,SHAP-derived graph,#D97F31,o
2655,right parahippocampal,latpar_gt_3,0,lat-par,3,SUVR-derived graph,#D97F31,^
2656,right parahippocampal,latpar_shap_4,1,lat-par,4,SHAP-derived graph,#814B91,o
2657,right parahippocampal,latpar_gt_4,0,lat-par,4,SUVR-derived graph,#814B91,^
2658,right parahippocampal,latpar_shap_5,0,lat-par,5,SHAP-derived graph,#71B8B4,o
2659,right parahippocampal,latpar_gt_5,0,lat-par,5,SUVR-derived graph,#71B8B4,^
2660,right parahippocampal,lattemp_shap_1,1,lat-temp,1,SHAP-derived graph,#C25954,o
2661,right parahippocampal,lattemp_gt_1,1,lat-temp,1,SUVR-derived graph,#C25954,^
2662,right parahippocampal,lattemp_shap_2,0,lat-temp,2,SHAP-derived graph,#939ABE,o
2663,right parahippocampal,lattemp_gt_2,0,lat-temp,2,SUVR-derived graph,#939ABE,^
2664,right parahippocampal,lattemp_shap_3,0,lat-temp,3,SHAP-derived graph,#D97F31,o
2665,right parahippocampal,lattemp_gt_3,0,lat-temp,3,SUVR-derived graph,#D97F31,^
2666,right parahippocampal,lattemp_shap_4,0,lat-temp,4,SHAP-derived graph,#814B91,o
2667,right parahippocampal,lattemp_gt_4,0,lat-temp,4,SUVR-derived graph,#814B91,^
2668,right parahippocampal,lattemp_shap_5,0,lat-temp,5,SHAP-derived graph,#71B8B4,o
2669,right parahippocampal,lattemp_gt_5,0,lat-temp,5,SUVR-derived graph,#71B8B4,^
2670,right parahippocampal,medpar_shap_1,1,med-par,1,SHAP-derived graph,#C25954,o
2671,right parahippocampal,medpar_gt_1,0,med-par,1,SUVR-derived graph,#C25954,^
2672,right parahippocampal,medpar_shap_2,0,med-par,2,SHAP-derived graph,#939ABE,o
2673,right parahippocampal,medpar_gt_2,0,med-par,2,SUVR-derived graph,#939ABE,^
2674,right parahippocampal,medpar_shap_3,0,med-par,3,SHAP-derived graph,#D97F31,o
2675,right parahippocampal,medpar_gt_3,1,med-par,3,SUVR-derived graph,#D97F31,^
2676,right parahippocampal,medpar_shap_4,0,med-par,4,SHAP-derived graph,#814B91,o
2677,right parahippocampal,medpar_gt_4,0,med-par,4,SUVR-derived graph,#814B91,^
2678,right parahippocampal,medpar_shap_5,0,med-par,5,SHAP-derived graph,#71B8B4,o
2679,right parahippocampal,medpar_gt_5,0,med-par,5,SUVR-derived graph,#71B8B4,^
2680,right parahippocampal,medtemp_shap_1,1,med-temp,1,SHAP-derived graph,#C25954,o
2681,right parahippocampal,medtemp_gt_1,0,med-temp,1,SUVR-derived graph,#C25954,^
2682,right parahippocampal,medtemp_shap_2,0,med-temp,2,SHAP-derived graph,#939ABE,o
2683,right parahippocampal,medtemp_gt_2,0,med-temp,2,SUVR-derived graph,#939ABE,^
2684,right parahippocampal,medtemp_shap_3,0,med-temp,3,SHAP-derived graph,#D97F31,o
2685,right parahippocampal,medtemp_gt_3,1,med-temp,3,SUVR-derived graph,#D97F31,^
2686,right parahippocampal,medtemp_shap_4,0,med-temp,4,SHAP-derived graph,#814B91,o
2687,right parahippocampal,medtemp_gt_4,0,med-temp,4,SUVR-derived graph,#814B91,^
2688,right parahippocampal,medtemp_shap_5,0,med-temp,5,SHAP-derived graph,#71B8B4,o
2689,right parahippocampal,medtemp_gt_5,0,med-temp,5,SUVR-derived graph,#71B8B4,^
2690,right parahippocampal,occ_shap_1,0,occipital,1,SHAP-derived graph,#C25954,o
2691,right parahippocampal,occ_gt_1,0,occipital,1,SUVR-derived graph,#C25954,^
2692,right parahippocampal,occ_shap_2,0,occipital,2,SHAP-derived graph,#939ABE,o
2693,right parahippocampal,occ_gt_2,0,occipital,2,SUVR-derived graph,#939ABE,^
2694,right parahippocampal,occ_shap_3,0,occipital,3,SHAP-derived graph,#D97F31,o
2695,right parahippocampal,occ_gt_3,1,occipital,3,SUVR-derived graph,#D97F31,^
2696,right parahippocampal,occ_shap_4,1,occipital,4,SHAP-derived graph,#814B91,o
2697,right parahippocampal,occ_gt_4,0,occipital,4,SUVR-derived graph,#814B91,^
2698,right parahippocampal,occ_shap_5,0,occipital,5,SHAP-derived graph,#71B8B4,o
2699,right parahippocampal,occ_gt_5,0,occipital,5,SUVR-derived graph,#71B8B4,^
2700,right pars opercularis,front_shap_1,1,frontal,1,SHAP-derived graph,#C25954,o
2701,right pars opercularis,front_gt_1,0,frontal,1,SUVR-derived graph,#C25954,^
2702,right pars opercularis,front_shap_2,0,frontal,2,SHAP-derived graph,#939ABE,o
2703,right pars opercularis,front_gt_2,0,frontal,2,SUVR-derived graph,#939ABE,^
2704,right pars opercularis,front_shap_3,0,frontal,3,SHAP-derived graph,#D97F31,o
2705,right pars opercularis,front_gt_3,1,frontal,3,SUVR-derived graph,#D97F31,^
2706,right pars opercularis,front_shap_4,0,frontal,4,SHAP-derived graph,#814B91,o
2707,right pars opercularis,front_gt_4,0,frontal,4,SUVR-derived graph,#814B91,^
2708,right pars opercularis,front_shap_5,0,frontal,5,SHAP-derived graph,#71B8B4,o
2709,right pars opercularis,front_gt_5,0,frontal,5,SUVR-derived graph,#71B8B4,^
2710,right pars opercularis,latpar_shap_1,0,lat-par,1,SHAP-derived graph,#C25954,o
2711,right pars opercularis,latpar_gt_1,0,lat-par,1,SUVR-derived graph,#C25954,^
2712,right pars opercularis,latpar_shap_2,0,lat-par,2,SHAP-derived graph,#939ABE,o
2713,right pars opercularis,latpar_gt_2,0,lat-par,2,SUVR-derived graph,#939ABE,^
2714,right pars opercularis,latpar_shap_3,0,lat-par,3,SHAP-derived graph,#D97F31,o
2715,right pars opercularis,latpar_gt_3,0,lat-par,3,SUVR-derived graph,#D97F31,^
2716,right pars opercularis,latpar_shap_4,1,lat-par,4,SHAP-derived graph,#814B91,o
2717,right pars opercularis,latpar_gt_4,1,lat-par,4,SUVR-derived graph,#814B91,^
2718,right pars opercularis,latpar_shap_5,0,lat-par,5,SHAP-derived graph,#71B8B4,o
2719,right pars opercularis,latpar_gt_5,0,lat-par,5,SUVR-derived graph,#71B8B4,^
2720,right pars opercularis,lattemp_shap_1,0,lat-temp,1,SHAP-derived graph,#C25954,o
2721,right pars opercularis,lattemp_gt_1,0,lat-temp,1,SUVR-derived graph,#C25954,^
2722,right pars opercularis,lattemp_shap_2,0,lat-temp,2,SHAP-derived graph,#939ABE,o
2723,right pars opercularis,lattemp_gt_2,0,lat-temp,2,SUVR-derived graph,#939ABE,^
2724,right pars opercularis,lattemp_shap_3,0,lat-temp,3,SHAP-derived graph,#D97F31,o
2725,right pars opercularis,lattemp_gt_3,1,lat-temp,3,SUVR-derived graph,#D97F31,^
2726,right pars opercularis,lattemp_shap_4,1,lat-temp,4,SHAP-derived graph,#814B91,o
2727,right pars opercularis,lattemp_gt_4,0,lat-temp,4,SUVR-derived graph,#814B91,^
2728,right pars opercularis,lattemp_shap_5,0,lat-temp,5,SHAP-derived graph,#71B8B4,o
2729,right pars opercularis,lattemp_gt_5,0,lat-temp,5,SUVR-derived graph,#71B8B4,^
